academic_year,division,team_name,org_id,conference,record,assists_per_game,caused_turnovers_per_game,clearing_percentage,face_off_winning_percentage,ground_balls_per_game,man_down_defense,man_up_offense,opponent_clear_percentage,points_per_game,saves_per_game,scoring_defense,scoring_margin,scoring_offense,shot_percentage,turnovers_per_game,winning_percentage,wins,losses,ties,games_played,wp,opp_wp,opp_opp_wp,rpi
2021,1,Colgate,507822,Patriot,3-7,6.3,5.8,0.747,0.513,32.4,0.667,0.371,0.867,17.0,12.3,13.1,-2.4,10.7,0.294,18.1,0.3,,,,,,,,
2021,1,Delaware,507825,CAA,10-3,7.69,7.62,0.892,0.5,34.31,0.718,0.25,0.887,21.08,11.85,10.08,3.31,13.38,0.311,15.08,0.769,,,,,,,,
2021,1,Denver,507826,Big East,12-5,8.71,6.53,0.873,0.64,32.88,0.634,0.318,0.798,22.88,11.0,10.0,4.18,14.18,0.298,14.94,0.706,,,,,,,,
2021,1,Detroit Mercy,507827,MAAC,3-4,5.0,9.29,0.835,0.601,32.29,0.536,0.29,0.802,14.71,11.43,9.57,0.14,9.71,0.232,18.86,0.429,,,,,,,,
2021,1,Drexel,507828,CAA,10-3,7.54,8.69,0.872,0.48,33.08,0.66,0.304,0.884,21.15,10.85,10.62,3.0,13.62,0.299,15.31,0.769,,,,,,,,
2021,1,Duke,507829,ACC,14-3,8.0,6.53,0.849,0.583,31.88,0.667,0.471,0.873,22.24,11.35,10.24,4.0,14.24,0.34,15.06,0.824,,,,,,,,
2021,1,Fairfield,507830,CAA,2-9,7.18,7.45,0.814,0.495,30.18,0.68,0.425,0.882,18.64,13.64,15.27,-3.82,11.45,0.283,18.0,0.182,,,,,,,,
2021,1,Georgetown,507832,Big East,13-3,9.56,8.56,0.894,0.562,32.94,0.829,0.326,0.854,22.69,11.56,8.31,4.81,13.13,0.296,15.69,0.813,,,,,,,,
2021,1,Hartford,507834,America East,2-5,4.14,9.86,0.862,0.434,29.86,0.724,0.2,0.909,13.14,11.71,12.57,-3.57,9.0,0.252,16.29,0.286,,,,,,,,
2021,1,High Point,507883,SoCon,8-6,7.21,7.07,0.859,0.465,28.5,0.5,0.412,0.828,20.57,12.0,13.86,-0.5,13.36,0.356,17.07,0.571,,,,,,,,
2021,1,Hobart,507836,NEC,6-3,6.33,7.22,0.847,0.643,33.44,0.692,0.227,0.849,18.56,12.33,11.0,1.22,12.22,0.25,16.44,0.667,,,,,,,,
2021,1,Hofstra,507837,CAA,8-6,6.21,6.43,0.904,0.637,31.43,0.683,0.368,0.85,19.21,10.57,11.64,1.36,13.0,0.333,16.57,0.571,,,,,,,,
2021,1,Holy Cross,507838,Patriot,2-4,4.5,8.33,0.8,0.437,24.67,0.625,0.217,0.836,12.33,14.5,12.17,-4.33,7.83,0.245,19.17,0.333,,,,,,,,
2021,1,Jacksonville,507839,SoCon,7-7,6.93,7.29,0.86,0.553,29.36,0.661,0.313,0.88,17.86,10.07,11.21,-0.29,10.93,0.302,17.79,0.5,,,,,,,,
2021,1,Johns Hopkins,507840,Big Ten,4-9,6.15,6.92,0.856,0.52,29.62,0.629,0.429,0.87,17.31,8.77,12.15,-1.0,11.15,0.315,15.31,0.308,,,,,,,,
2021,1,LIU,507810,NEC,6-5,8.45,5.82,0.871,0.467,31.09,0.674,0.306,0.894,22.55,17.55,13.18,0.91,14.09,0.366,16.73,0.545,,,,,,,,
2021,1,Lafayette,507841,Patriot,0-11,4.36,7.73,0.814,0.409,29.45,0.56,0.189,0.836,13.27,12.73,14.55,-5.64,8.91,0.27,17.09,0.0,,,,,,,,
2021,1,Lehigh,507842,Patriot,10-2,8.58,7.25,0.825,0.747,41.92,0.55,0.349,0.848,22.67,12.42,10.17,3.92,14.08,0.314,15.67,0.833,,,,,,,,
2021,1,Loyola Maryland,507844,Patriot,10-6,7.31,8.5,0.909,0.501,33.25,0.623,0.339,0.884,19.63,10.69,9.81,2.5,12.31,0.301,14.06,0.625,,,,,,,,
2021,1,Manhattan,507845,MAAC,5-5,5.0,8.2,0.822,0.326,23.8,0.711,0.3,0.861,14.4,12.6,9.7,-0.3,9.4,0.26,16.4,0.5,,,,,,,,
2021,1,Marquette,507847,Big East,4-8,5.08,7.5,0.847,0.383,27.25,0.692,0.333,0.881,14.25,13.58,12.17,-3.0,9.17,0.234,15.0,0.333,,,,,,,,
2021,1,Maryland,507849,Big Ten,15-1,9.75,8.13,0.863,0.477,33.5,0.628,0.39,0.821,25.69,11.06,10.13,5.81,15.94,0.39,12.81,0.938,,,,,,,,
2021,1,Massachusetts,507850,CAA,4-6,7.3,7.8,0.866,0.531,32.3,0.686,0.417,0.853,19.0,12.5,10.8,0.9,11.7,0.324,18.2,0.4,,,,,,,,
2021,1,Mercer,507851,SoCon,5-8,6.38,8.62,0.878,0.586,30.77,0.677,0.286,0.88,17.15,12.62,12.54,-1.77,10.77,0.284,20.54,0.385,,,,,,,,
2021,1,Michigan,507852,Big Ten,3-9,5.42,5.67,0.843,0.529,29.42,0.448,0.444,0.861,16.33,11.08,14.75,-3.83,10.92,0.287,14.67,0.25,,,,,,,,
2021,1,Monmouth,507853,MAAC,8-3,4.36,8.18,0.88,0.675,34.73,0.692,0.368,0.843,13.82,10.36,8.73,0.73,9.45,0.244,17.36,0.727,,,,,,,,
2021,1,Mount St. Mary's,507854,NEC,4-9,5.92,9.08,0.816,0.458,30.77,0.719,0.357,0.842,16.62,11.46,11.31,-0.62,10.69,0.285,16.08,0.308,,,,,,,,
2021,1,NJIT,507856,America East,1-10,3.91,6.64,0.856,0.393,26.91,0.6,0.22,0.857,11.09,15.73,14.45,-7.27,7.18,0.222,18.73,0.091,,,,,,,,
2021,1,Navy,507876,Patriot,6-3,6.33,6.89,0.885,0.442,34.67,0.69,0.433,0.851,17.11,14.22,10.0,0.78,10.78,0.304,15.33,0.667,,,,,,,,
2021,1,North Carolina,507855,ACC,13-3,8.63,8.31,0.893,0.539,35.31,0.71,0.333,0.829,24.94,11.81,10.63,5.69,16.31,0.326,12.5,0.813,,,,,,,,
2021,1,Notre Dame,507857,ACC,8-4,8.58,6.92,0.862,0.621,35.58,0.65,0.548,0.829,22.67,12.83,8.92,5.17,14.08,0.298,14.83,0.667,,,,,,,,
2021,1,Ohio St.,507858,Big Ten,4-7,5.64,6.0,0.848,0.534,29.73,0.688,0.391,0.854,17.0,9.45,12.91,-1.55,11.36,0.296,15.36,0.364,,,,,,,,
2021,1,Penn St.,507859,Big Ten,4-7,5.64,5.55,0.869,0.561,31.55,0.615,0.306,0.902,15.73,11.27,13.45,-3.36,10.09,0.271,17.82,0.364,,,,,,,,
2021,1,Providence,507862,Big East,4-9,5.31,6.0,0.863,0.493,29.38,0.706,0.216,0.856,15.54,13.0,12.77,-2.54,10.23,0.221,15.62,0.308,,,,,,,,
2021,1,Quinnipiac,507863,MAAC,4-3,5.0,7.71,0.867,0.723,31.14,0.68,0.207,0.851,14.14,13.71,10.0,-0.86,9.14,0.22,20.14,0.571,,,,,,,,
2021,1,Richmond,507864,SoCon,7-6,8.31,10.62,0.902,0.532,29.85,0.704,0.634,0.862,20.77,11.38,9.62,2.85,12.46,0.312,16.62,0.538,,,,,,,,
2021,1,Robert Morris,507865,DI Independent,7-6,8.08,9.77,0.88,0.405,33.62,0.646,0.333,0.824,21.62,13.23,14.31,-0.77,13.54,0.324,17.15,0.538,,,,,,,,
2021,1,Rutgers,507866,Big Ten,9-4,7.92,7.85,0.89,0.392,29.46,0.647,0.536,0.887,22.23,14.0,11.15,3.15,14.31,0.323,12.54,0.692,,,,,,,,
2021,1,Sacred Heart,507867,NEC,1-11,5.17,5.42,0.901,0.384,26.5,0.727,0.25,0.886,14.92,14.67,14.08,-4.33,9.75,0.234,14.5,0.083,,,,,,,,
2021,1,Saint Joseph's,507869,NEC,9-4,7.92,9.15,0.826,0.66,36.46,0.795,0.255,0.835,20.31,9.69,10.38,2.0,12.38,0.268,16.92,0.692,,,,,,,,
2021,1,Siena,507870,MAAC,0-8,4.88,9.0,0.805,0.356,28.25,0.609,0.208,0.813,13.13,14.88,10.13,-1.88,8.25,0.213,18.13,0.0,,,,,,,,
2021,1,St. Bonaventure,507811,MAAC,5-5,5.7,7.6,0.833,0.367,24.4,0.744,0.343,0.88,15.0,13.6,9.1,0.2,9.3,0.292,16.7,0.5,,,,,,,,
2021,1,St. John's (NY),507868,Big East,1-10,5.45,7.0,0.762,0.299,25.55,0.432,0.316,0.87,14.45,15.09,18.0,-9.0,9.0,0.265,17.09,0.091,,,,,,,,
2021,1,Stony Brook,507871,America East,8-6,9.21,7.0,0.864,0.508,34.36,0.711,0.434,0.862,23.57,11.86,10.64,3.71,14.36,0.302,12.86,0.571,,,,,,,,
2021,1,Syracuse,507872,ACC,7-6,7.62,7.62,0.837,0.516,32.54,0.509,0.452,0.861,21.23,12.54,14.08,-0.46,13.62,0.306,13.77,0.538,,,,,,,,
2021,1,Towson,507873,CAA,6-8,5.43,7.71,0.848,0.364,27.07,0.73,0.273,0.869,14.93,11.36,11.0,-1.5,9.5,0.268,16.93,0.429,,,,,,,,
2021,1,UAlbany,507813,America East,8-5,10.23,7.31,0.894,0.477,35.69,0.622,0.477,0.826,24.08,11.15,11.0,2.85,13.85,0.36,16.77,0.615,,,,,,,,
2021,1,UMBC,507848,America East,8-3,6.09,6.64,0.88,0.469,28.0,0.75,0.4,0.827,16.91,10.73,9.55,1.27,10.82,0.274,16.73,0.727,,,,,,,,
2021,1,UMass Lowell,507843,America East,1-8,4.67,7.11,0.799,0.382,30.44,0.514,0.235,0.869,12.78,13.78,14.78,-6.67,8.11,0.239,18.0,0.111,,,,,,,,
2021,1,Utah,507812,DI Independent,4-7,5.45,5.55,0.839,0.495,28.18,0.667,0.429,0.918,15.73,11.64,11.55,-1.27,10.27,0.283,17.36,0.364,,,,,,,,
2021,1,VMI,507879,SoCon,1-10,5.09,10.36,0.763,0.348,26.27,0.69,0.286,0.83,13.91,11.09,16.09,-7.27,8.82,0.257,17.55,0.091,,,,,,,,
2021,1,Vermont,507877,America East,9-5,7.71,6.5,0.869,0.675,35.36,0.685,0.408,0.843,21.14,11.57,10.57,2.86,13.43,0.291,17.07,0.643,,,,,,,,
2021,1,Villanova,507878,Big East,7-5,7.17,8.5,0.86,0.492,24.83,0.714,0.478,0.811,20.33,10.33,10.5,2.67,13.17,0.302,13.58,0.583,,,,,,,,
2021,1,Virginia,507880,ACC,14-4,8.39,8.72,0.852,0.606,41.94,0.677,0.317,0.798,23.0,13.5,11.67,2.94,14.61,0.338,16.78,0.778,,,,,,,,
2021,1,Wagner,507881,NEC,0-9,4.44,4.56,0.796,0.384,26.89,0.609,0.146,0.912,11.44,16.22,16.0,-9.0,7.0,0.23,21.22,0.0,,,,,,,,
2021,2,Adams St.,507955,RMAC,0-8,2.63,7.63,0.733,0.248,27.88,0.656,0.25,,8.0,16.88,16.88,,5.38,0.222,22.75,0.0,0.0,8.0,0.0,8.0,0.0,0.6244588744588746,0.39788121330329124,0.4116997405552601
2021,2,Adelphi,507931,NE10,7-3,8.0,8.9,0.851,0.57,33.6,0.729,0.625,,20.5,10.9,9.8,,12.5,0.302,16.3,0.7,7.0,3.0,0.0,10.0,0.7,0.5217948717948719,0.5390858770858772,0.5706689051689052
2021,2,Alabama Huntsville,507932,Peach Belt,6-8,6.93,9.86,,0.54,35.07,0.784,0.224,,19.0,12.93,10.5,,12.07,0.267,19.86,0.429,12.0,16.0,0.0,28.0,0.42857142857142855,0.491008991008991,0.4577919444303061,0.46709533875492915
2021,2,Alderson Broaddus,507956,G-MAC,2-8,3.6,7.2,0.773,0.218,27.3,0.483,0.158,,10.8,14.2,19.7,,7.2,0.26,21.2,0.2,2.0,8.0,0.0,10.0,0.2,0.491073741073741,0.4651281701570303,0.41181891307612806
2021,2,American Int'l,507933,NE10,0-11,3.0,8.09,0.686,0.322,29.36,0.618,0.25,,8.36,13.64,18.36,,5.36,0.19,25.82,0.0,0.0,11.0,0.0,11.0,0.0,0.5428710178710179,0.4959407259407261,0.39542069042069045
2021,2,Anderson (SC),515530,SAC,4-10,5.07,7.21,0.772,0.591,35.57,0.75,0.127,,16.93,12.86,15.21,,11.86,0.284,15.93,0.286,4.0,10.0,0.0,14.0,0.2857142857142857,0.5526473526473527,0.5056987907828244,0.47417694544795386
2021,2,Assumption,507934,NE10,2-7,3.67,5.67,0.724,0.397,27.78,0.691,0.094,,11.56,15.11,15.11,,7.89,0.24,21.11,0.222,2.0,7.0,0.0,9.0,0.2222222222222222,0.5507770007770009,0.4766291321846878,0.4501013389902279
2021,2,Barton,507930,Conference Carolinas,8-5,7.54,8.77,0.845,0.595,41.0,0.776,0.25,,20.15,12.23,12.38,,12.62,0.284,18.23,0.615,8.0,5.0,0.0,13.0,0.6153846153846154,0.46231962481962485,0.4944690725940726,0.5086232344044844
2021,2,Belmont Abbey,507900,Conference Carolinas,10-4,8.0,9.64,0.879,0.548,31.71,0.638,0.538,,21.57,11.0,8.14,5.43,13.57,0.343,18.64,0.714,10.0,4.0,0.0,14.0,0.7142857142857143,0.5417915417915418,0.4966832787060877,0.5736380191437214
2021,2,Bentley,507935,NE10,6-4,7.3,8.1,0.871,0.571,33.3,0.611,0.256,,20.3,13.1,8.5,4.5,13.0,0.313,17.1,0.6,6.0,4.0,0.0,10.0,0.6,0.4312470862470863,0.5192521737521737,0.4954365865615866
2021,2,CSU Pueblo,507901,RMAC,3-5,5.38,12.0,0.777,0.36,32.25,0.78,0.206,,13.88,14.0,13.25,,8.5,0.211,20.25,0.375,3.0,5.0,0.0,8.0,0.375,0.3585858585858586,0.5243329902420812,0.4041261768534496
2021,2,Caldwell,507885,CACC,4-6,4.0,3.9,0.775,0.371,23.7,0.718,0.295,,13.3,14.5,12.4,,9.3,0.233,17.8,0.4,4.0,6.0,0.0,10.0,0.4,0.32542735042735044,0.4849073991600215,0.3839405250036806
2021,2,Catawba,507888,SAC,5-6,4.73,8.82,0.856,0.342,32.73,0.795,0.222,,16.45,12.91,13.27,,11.73,0.267,16.55,0.455,5.0,6.0,0.0,11.0,0.45454545454545453,0.5341824841824843,0.5269814742312832,0.5124729742854266
2021,2,Chestnut Hill,507912,CACC,10-2,11.08,8.33,0.886,0.713,40.75,0.563,0.472,,27.17,12.5,9.92,6.17,16.08,0.338,18.42,0.833,10.0,2.0,0.0,12.0,0.8333333333333334,0.43141303141303133,0.5077378603125584,0.5509743141179886
2021,2,Chowan,507903,Conference Carolinas,1-11,4.83,9.92,0.766,0.389,38.17,0.667,0.283,,12.83,13.83,16.83,,8.0,0.282,24.17,0.083,1.0,11.0,0.0,12.0,0.08333333333333333,0.5008325008325007,0.46788614824329106,0.38822112081040644
2021,2,Coker,507889,SAC,6-8,8.21,9.14,0.824,0.515,35.71,0.611,0.196,,22.0,13.14,13.86,,13.79,0.294,17.14,0.429,6.0,8.0,0.0,14.0,0.42857142857142855,0.5052899481470909,0.5154746441811268,0.4886564922616843
2021,2,Colorado Mesa,507907,RMAC,9-2,11.27,9.45,0.901,0.707,44.36,0.824,0.314,,27.27,10.82,7.27,8.73,16.0,0.295,18.73,0.818,9.0,2.0,0.0,11.0,0.8181818181818182,0.35059523809523807,0.5312521046774293,0.5126560997624309
2021,2,Davenport,507887,GLVC,1-8,5.0,8.78,0.808,0.264,20.44,0.739,0.361,,12.33,16.78,13.33,,7.33,0.277,23.44,0.111,1.0,8.0,0.0,9.0,0.1111111111111111,0.51994301994302,0.4843730976209608,0.40884256215452797
2021,2,Davis & Elkins,507936,G-MAC,3-5,5.13,8.88,0.73,0.352,32.0,0.656,0.326,,15.75,10.88,20.0,,10.63,0.337,25.38,0.375,3.0,5.0,0.0,8.0,0.375,0.37423826173826175,0.49091300068978644,0.4035973810415775
2021,2,Dominican (NY),507904,CACC,4-4,7.25,8.0,0.798,0.458,33.0,0.744,0.28,,17.88,12.25,15.88,,10.63,0.264,17.0,0.5,4.0,4.0,0.0,8.0,0.5,0.5559294871794872,0.420321458722901,0.5080451082704689
2021,2,Emmanuel (GA),507920,Conference Carolinas,4-8,6.33,8.17,0.74,0.471,31.25,0.691,0.34,,18.58,15.33,15.5,,12.25,0.298,21.67,0.333,4.0,8.0,0.0,12.0,0.3333333333333333,0.43403263403263403,0.48813238348952626,0.42238274622203187
2021,2,Felician,507927,CACC,2-6,2.5,7.0,0.739,0.656,35.88,0.629,0.25,,10.5,15.38,12.63,,8.0,0.231,24.5,0.25,2.0,6.0,0.0,8.0,0.25,0.365978465978466,0.4387334379092621,0.35517259246654853
2021,2,Fla. Southern,507939,Sunshine State,2-6,7.25,6.5,0.754,0.547,33.63,0.673,0.333,,20.38,15.38,14.38,,13.13,0.327,21.63,0.25,2.0,6.0,0.0,8.0,0.25,0.4945391414141414,0.48992525703463197,0.43225088496572867
2021,2,Florida Tech,507938,Sunshine State,3-5,7.25,12.0,0.821,0.434,38.25,0.647,0.326,,19.75,10.88,12.88,,12.5,0.289,20.38,0.375,3.0,5.0,0.0,8.0,0.375,0.6022727272727273,0.4678176857864358,0.5118407850829726
2021,2,Franklin Pierce,507940,NE10,5-7,4.92,8.17,0.807,0.327,25.25,0.741,0.233,,14.67,13.0,10.25,,9.75,0.258,17.25,0.417,5.0,7.0,0.0,12.0,0.4166666666666667,0.457070707070707,0.4929531271197938,0.4559403019819686
2021,2,Georgian Court,507905,CACC,8-5,7.77,7.92,0.907,0.487,35.23,0.628,0.391,,21.15,14.38,10.08,3.31,13.38,0.318,16.08,0.615,8.0,5.0,0.0,13.0,0.6153846153846154,0.39454306377383297,0.5051504973270707,0.477405310064838
2021,2,Lake Erie,507902,G-MAC,5-8,7.62,9.92,0.777,0.538,34.85,0.636,0.313,,19.15,13.23,13.15,,11.54,0.29,18.23,0.385,5.0,8.0,0.0,13.0,0.38461538461538464,0.5621061808561808,0.4790464073711036,0.49696853842471245
2021,2,Lander,507929,Peach Belt,6-5,6.45,9.18,0.847,0.507,41.73,0.826,0.313,,18.73,12.27,12.0,,12.27,0.293,22.0,0.545,6.0,5.0,0.0,11.0,0.5454545454545454,0.40875790875790874,0.48642337100129307,0.462348433492914
2021,2,Le Moyne,507942,NE10,15-0,7.87,8.93,0.883,0.58,33.47,0.786,0.344,,21.53,10.07,6.87,6.8,13.67,0.318,14.47,1.0,15.0,0.0,0.0,15.0,1.0,0.5197924297924298,0.5353756180016684,0.6437401193966321
2021,2,Lees-McRae,507910,Conference Carolinas,1-11,5.42,11.0,0.823,0.33,29.33,0.49,0.169,,14.75,12.83,16.58,,9.33,0.273,20.5,0.083,1.0,11.0,0.0,12.0,0.08333333333333333,0.49195942945942944,0.47893908340336905,0.38654781891389034
2021,2,Lenoir-Rhyne,507890,SAC,15-2,10.29,10.06,0.861,0.609,38.29,0.753,0.355,,28.12,11.06,10.12,7.71,17.82,0.355,16.82,0.882,15.0,3.0,0.0,18.0,0.8333333333333334,0.5896250808015514,0.5184556837498013,0.6327597946715593
2021,2,Lewis,507886,GLVC,5-7,7.75,8.42,0.858,0.538,30.5,0.745,0.224,,18.92,13.25,10.5,,11.17,0.291,20.17,0.417,5.0,7.0,0.0,12.0,0.4166666666666667,0.4672364672364672,0.502200672072467,0.463335068303017
2021,2,Limestone,507891,SAC,10-4,6.64,9.36,0.83,0.662,40.79,0.707,0.563,,20.71,10.43,8.86,5.21,14.07,0.326,19.21,0.714,10.0,4.0,0.0,14.0,0.7142857142857143,0.5097117168545741,0.528731667769783,0.5656102039411613
2021,2,Lincoln Memorial,507892,SAC,0-9,2.11,6.67,0.619,0.122,22.89,0.563,0.093,,7.67,17.0,19.89,,5.56,0.289,23.44,0.0,0.0,9.0,0.0,9.0,0.0,0.5518796018796018,0.527784343470618,0.4078858868074554
2021,2,Lindenwood,507915,GLVC,10-3,7.23,9.69,0.892,0.582,33.31,0.825,0.189,,20.0,8.69,7.08,5.69,12.77,0.229,14.31,0.769,10.0,3.0,0.0,13.0,0.7692307692307693,0.46909927679158453,0.5008479576526914,0.5520693201166574
2021,2,Lynn,507911,Sunshine State,6-2,7.25,9.13,0.877,0.672,36.63,0.755,0.393,,20.25,11.38,9.63,3.38,13.0,0.283,16.0,0.75,6.0,2.0,0.0,8.0,0.75,0.4581755050505051,0.5106720102813853,0.5442557550955989
2021,2,Mars Hill,507893,SAC,3-10,5.46,3.69,0.768,0.404,28.31,0.729,0.284,,15.69,13.85,18.46,,10.23,0.292,20.15,0.231,3.0,10.0,0.0,13.0,0.23076923076923078,0.45406260406260396,0.5191708136843883,0.4145163131447067
2021,2,Maryville (MO),507943,GLVC,7-6,6.31,9.92,0.813,0.507,29.46,0.818,0.372,,17.08,9.85,8.46,,10.77,0.304,18.23,0.538,7.0,6.0,0.0,13.0,0.5384615384615384,0.4717291255752794,0.49896323269104326,0.49522075557578515
2021,2,Mercy,507944,ECC,9-1,9.7,9.0,0.823,0.734,42.1,0.719,0.394,,23.8,10.4,6.8,7.3,14.1,0.316,18.8,0.9,9.0,1.0,0.0,10.0,0.9,0.49804639804639794,0.517032320595008,0.6032812791719511
2021,2,Mercyhurst,507945,G-MAC,12-2,12.86,10.14,0.896,0.764,43.64,0.674,0.466,,32.29,8.0,7.21,12.21,19.43,0.378,16.5,0.857,12.0,2.0,0.0,14.0,0.8571428571428571,0.5066047048189907,0.5073998335118465,0.5944380250731712
2021,2,Molloy,507946,ECC,3-9,5.25,7.83,0.846,0.297,24.25,0.635,0.356,,14.83,12.58,13.58,,9.58,0.299,18.58,0.25,3.0,9.0,0.0,12.0,0.25,0.558913813459268,0.46280933044896355,0.4576592393418749
2021,2,Montevallo,507922,Peach Belt,10-4,9.36,11.71,0.838,0.41,37.36,0.759,0.339,,24.43,17.93,10.57,4.5,15.07,0.345,20.71,0.714,10.0,4.0,0.0,14.0,0.7142857142857143,0.4223728652300082,0.5077715754663806,0.5167007550530278
2021,2,Mount Olive,507894,Conference Carolinas,11-3,6.64,9.07,0.88,0.519,28.86,0.782,0.225,,18.64,9.79,8.79,3.21,12.0,0.309,17.0,0.786,11.0,3.0,0.0,14.0,0.7857142857142857,0.5349590885305171,0.4892851762749721,0.586229409762573
2021,2,Newberry,507926,SAC,7-5,8.83,10.17,0.865,0.549,40.92,0.821,0.37,,23.17,10.92,10.75,3.58,14.33,0.335,16.25,0.583,7.0,5.0,0.0,12.0,0.5833333333333334,0.48633033633033634,0.5239671172794421,0.5199902808183621
2021,2,North Greenville,507906,Conference Carolinas,7-7,7.71,10.21,0.833,0.611,34.71,0.627,0.294,,20.43,9.64,10.93,,12.71,0.26,19.64,0.5,7.0,7.0,0.0,14.0,0.5,0.494047619047619,0.49987679720572864,0.49699300882524167
2021,2,Pace,507949,NE10,6-7,6.15,12.62,0.846,0.505,31.0,0.61,0.383,,17.38,11.77,9.31,,11.23,0.285,18.46,0.462,6.0,7.0,0.0,13.0,0.46153846153846156,0.5509259259259259,0.5243683631183631,0.5219396691271692
2021,2,Palm Beach Atl.,507923,Sunshine State,1-8,4.33,12.22,0.838,0.298,29.56,0.559,0.263,,12.78,12.22,17.11,,8.44,0.224,19.56,0.111,1.0,8.0,0.0,9.0,0.1111111111111111,0.5454545454545454,0.4658349366682699,0.416963784672118
2021,2,Post,507895,CACC,0-8,5.25,6.75,0.8,0.322,32.0,0.676,0.368,,14.75,13.5,16.0,,9.5,0.256,18.63,0.0,0.0,8.0,0.0,8.0,0.0,0.521207264957265,0.4162695499834923,0.3646710199745056
2021,2,Queens (NC),507908,SAC,7-4,6.64,6.36,0.807,0.568,31.36,0.741,0.303,,19.45,14.09,10.91,,12.82,0.344,19.27,0.636,7.0,4.0,0.0,11.0,0.6363636363636364,0.5417582417582417,0.5225297390977299,0.5606024647444625
2021,2,Quincy,507957,GLVC,0-10,1.8,4.6,0.755,0.466,19.1,0.75,0.05,,6.0,15.1,16.2,,4.2,0.186,24.2,0.0,0.0,10.0,0.0,10.0,0.0,0.555982905982906,0.47924172693403466,0.3978018847249617
2021,2,Roberts Wesleyan,507917,ECC,7-5,8.67,9.25,0.823,0.579,32.67,0.808,0.403,,23.5,11.5,8.25,6.58,14.83,0.365,17.33,0.583,7.0,5.0,0.0,12.0,0.5833333333333334,0.4591469136923683,0.5112405402001033,0.5032169252295433
2021,2,Rockhurst,507896,GLVC,8-5,6.77,10.38,0.851,0.61,30.08,0.615,0.327,,17.31,12.38,8.54,,10.54,0.247,21.54,0.615,8.0,5.0,0.0,13.0,0.6153846153846154,0.4598948060486522,0.5059727911798918,0.5102867546654529
2021,2,Rollins,507950,Sunshine State,7-3,5.5,14.8,0.815,0.511,35.0,0.59,0.286,,18.0,10.5,10.7,,12.5,0.296,21.4,0.7,7.0,3.0,0.0,10.0,0.7,0.3731313131313131,0.5283530844155845,0.49365392766955263
2021,2,Saint Leo,507952,Sunshine State,3-7,6.0,8.8,0.808,0.436,30.8,0.613,0.343,,16.6,15.2,14.6,,10.6,0.294,22.0,0.3,3.0,7.0,0.0,10.0,0.3,0.5190404040404041,0.4999915223665224,0.45951808261183263
2021,2,Saint Michael's,507953,NE10,3-8,3.91,10.55,0.792,0.502,35.45,0.636,0.333,,11.45,14.55,12.91,,7.55,0.208,21.27,0.273,3.0,8.0,0.0,11.0,0.2727272727272727,0.4570707070707071,0.4836167199803563,0.4176213517122608
2021,2,Saint Rose,507897,NE10,1-8,2.44,6.11,0.773,0.342,24.11,0.611,0.1,,9.22,15.89,15.67,,6.78,0.221,17.56,0.111,1.0,8.0,0.0,9.0,0.1111111111111111,0.6266381766381768,0.5126903138014248,0.4692694445472224
2021,2,Seton Hill,507914,G-MAC,11-3,9.21,9.36,0.832,0.641,35.21,0.822,0.5,,26.79,12.14,8.14,9.43,17.57,0.345,17.21,0.786,11.0,3.0,0.0,14.0,0.7857142857142857,0.5432213619713621,0.48243894828716255,0.5886489894860432
2021,2,Shorter,507918,Peach Belt,2-10,2.67,6.92,0.713,0.419,27.42,0.667,0.164,,8.75,15.75,16.08,,6.08,0.194,22.83,0.167,2.0,10.0,0.0,12.0,0.16666666666666666,0.5302738927738928,0.425517082124225,0.41318288358466937
2021,2,Southern N.H.,507947,NE10,6-6,7.17,8.08,0.736,0.597,43.0,0.738,0.309,,18.67,14.92,12.0,,11.5,0.29,24.92,0.5,6.0,6.0,0.0,12.0,0.5,0.45841750841750845,0.4876617364117364,0.4761241883116883
2021,2,St. Anselm,507951,NE10,13-2,9.53,9.73,0.875,0.623,41.93,0.696,0.39,,25.6,10.73,6.47,9.6,16.07,0.276,18.2,0.867,13.0,2.0,0.0,15.0,0.8666666666666667,0.478032338032338,0.49419597377930713,0.5792318291276625
2021,2,St. Thomas Aquinas,507898,ECC,0-6,3.0,6.0,0.652,0.368,31.17,0.483,0.189,,9.17,16.33,19.83,,6.17,0.195,24.67,0.0,0.0,6.0,0.0,6.0,0.0,0.597008547008547,0.44458176180204156,0.4096497139547839
2021,2,Tampa,507954,Sunshine State,10-1,10.45,9.82,0.888,0.62,37.27,0.762,0.4,,27.45,12.09,7.82,9.18,17.0,0.344,15.91,0.909,10.0,1.0,0.0,11.0,0.9090909090909091,0.5027417027417027,0.5178805856417582,0.6081137250540182
2021,2,Tusculum,507909,SAC,7-5,5.17,6.92,0.793,0.543,32.75,0.688,0.308,,15.67,10.75,10.83,,10.5,0.28,17.67,0.583,7.0,5.0,0.0,12.0,0.5833333333333334,0.44507853257853264,0.5181838317430053,0.497918557558351
2021,2,UAH,507932,Peach Belt,6-8,,,0.861,,,,,,,,,,,,,0.4285714285714285,12.0,16.0,0.0,28.0,0.42857142857142855,0.491008991008991,0.4577919444303061,0.46709533875492915
