academic_year,division,team_name,org_id,conference,record,assists_per_game,caused_turnovers_per_game,clearing_percentage,face_off_winning_percentage,ground_balls_per_game,man_down_defense,man_up_offense,opponent_clear_percentage,points_per_game,saves_per_game,scoring_defense,scoring_margin,scoring_offense,shot_percentage,turnovers_per_game,winning_percentage,wins,losses,ties,games_played,wp,opp_wp,opp_opp_wp,rpi,schedule_difficulty_score,schedule_difficulty_rank,sos_avg_opp_win_pct,sos_avg_opp_offense,sos_avg_opp_defense,sos_std_opp_win_pct,sos_stats_rank
2020,2,Lindenwood,493961,GLVC,5-0,11.4,10.4,0.86,0.456,43.8,0.75,0.297,,29.0,12.0,8.8,8.8,17.6,0.313,14.0,1.0,,,,,,,,,0.3270590637173134,67,0.3248,15.916,13.15,0.04078431070889884,67
2020,2,Lynn,493957,Sunshine State,2-4,5.5,4.67,0.745,0.836,37.17,0.703,0.409,,16.83,13.67,11.83,,11.33,0.25,21.17,0.333,,,,,,,,,0.6048389686851262,14,0.6044999999999999,19.771666666666665,10.933333333333332,0.3190766626794675,14
2020,2,Mars Hill,493937,SAC,3-5,5.13,6.0,0.721,0.587,40.0,0.629,0.385,,15.5,13.63,16.13,,10.38,0.286,25.13,0.375,,,,,,,,,0.4699189528863625,48,0.469125,17.81625,12.3625,0.26795589072644027,48
2020,2,Maryville (MO),493917,GLVC,2-4,5.67,10.5,0.773,0.329,28.17,0.765,0.474,,14.5,10.83,10.83,,8.83,0.256,20.33,0.333,,,,,,,,,0.5850739331288695,17,0.5851666666666667,20.118333333333332,11.181666666666667,0.2675066458156798,17
2020,2,Mercy,493918,ECC,5-1,10.17,8.83,0.854,0.695,37.33,0.5,0.545,,24.67,12.83,8.0,6.5,14.5,0.337,19.0,0.833,,,,,,,,,0.37959349771234807,60,0.3795,17.425,11.701666666666666,0.3400743791192352,60
2020,2,Mercyhurst,493919,G-MAC,5-0,8.4,8.2,0.909,0.638,35.0,0.8,0.6,,21.2,9.0,7.2,5.6,12.8,0.288,14.4,1.0,,,,,,,,,0.5521028764078837,25,0.5513999999999999,21.119999999999997,10.524,0.2485209045533192,25
2020,2,Molloy,493921,ECC,1-6,4.57,8.14,0.769,0.368,30.57,0.469,0.323,,13.29,12.71,15.29,,8.71,0.248,19.43,0.143,,,,,,,,,0.5400159615061642,34,0.5412857142857143,19.325714285714287,10.325714285714286,0.2528476188682562,34
2020,2,Montevallo,493968,GLVC,3-4,6.29,8.29,0.766,0.257,29.43,0.731,0.31,,17.86,13.57,13.29,,11.57,0.275,17.43,0.429,,,,,,,,,0.5277255931275076,37,0.5281428571428571,19.108571428571427,11.394285714285713,0.2794542786889315,37
2020,2,Mount Olive,493938,Conference Carolinas,4-3,6.86,9.71,0.877,0.454,25.57,0.667,0.308,,17.14,11.57,9.57,,10.29,0.26,16.71,0.571,,,,,,,,,0.6334248696390465,9,0.6327142857142858,20.35571428571429,10.071428571428571,0.2690590558041191,10
2020,2,New York Tech,493923,ECC,4-2,8.33,8.33,0.832,0.476,27.83,0.52,0.471,,21.0,14.33,9.17,,12.67,0.342,15.17,0.667,,,,,,,,,0.5458562523187784,32,0.5461666666666667,18.37,11.333333333333334,0.35782603625536,32
2020,2,Newberry,493972,SAC,3-3,8.17,7.5,0.838,0.59,36.0,0.85,0.343,,21.83,11.83,11.5,,13.67,0.408,19.83,0.5,,,,,,,,,0.39347583824126525,59,0.3916666666666666,18.138333333333332,12.673333333333337,0.22199074054763834,59
2020,2,North Greenville,493950,Conference Carolinas,5-4,4.22,8.44,0.908,0.333,28.44,0.684,0.2,,15.44,16.11,9.67,,11.22,0.256,15.78,0.556,,,,,,,,,0.5458562523187784,32,0.5456666666666667,19.685555555555556,11.466666666666667,0.22772010109879287,33
2020,2,Pace,493924,NE10,1-1,7.0,12.5,0.887,0.545,28.0,0.667,0.364,,19.5,14.0,6.5,6.0,12.5,0.291,19.5,0.5,,,,,,,,,0.5820625692640237,18,0.583,19.25,11.165,0.24999999999999997,18
2020,2,Palm Beach Atl.,493969,Sunshine State,3-3,6.33,8.67,0.927,0.468,35.5,0.816,0.317,,19.83,11.17,12.67,,13.5,0.284,18.33,0.5,,,,,,,,,0.3678429515311504,62,0.36733333333333335,16.698333333333334,12.138333333333334,0.21102185247557234,62
2020,2,Post,493939,CACC,1-6,4.86,9.57,0.794,0.449,29.86,0.833,0.208,,13.86,14.14,14.86,,9.0,0.276,17.86,0.143,,,,,,,,,0.5522102123590636,24,0.5534285714285715,19.392857142857142,11.474285714285713,0.23658574835887858,24
2020,2,Queens (NC),493952,SAC,5-2,8.86,6.29,0.821,0.587,29.14,0.679,0.438,,22.29,14.71,8.57,4.86,13.43,0.328,17.86,0.714,,,,,,,,,0.6032115598449316,15,0.6037142857142858,19.465714285714284,10.828571428571427,0.30297133965618134,15
2020,2,Quincy,497495,GLVC,0-5,1.6,4.0,0.692,0.299,21.8,0.741,0.056,,5.2,19.2,16.6,,3.6,0.127,19.2,0.0,,,,,,,,,0.4349258478078456,51,0.4345,17.445,11.44,0.19656233108100848,51
2020,2,Roberts Wesleyan,493963,ECC,4-3,6.57,7.71,0.787,0.536,30.0,0.731,0.276,,18.14,11.86,9.29,,11.57,0.31,18.29,0.571,,,,,,,,,0.5006439737748386,40,0.5,16.508571428571425,12.73857142857143,0.44541762105114024,40
2020,2,Rockhurst,493940,GLVC,6-1,8.71,12.57,0.917,0.66,39.43,0.744,0.346,,23.57,11.71,8.71,6.14,14.86,0.263,21.0,0.857,,,,,,,,,0.5488566642383986,27,0.55,21.294,12.203999999999999,0.26675007029052494,27
2020,2,Rollins,493925,Sunshine State,2-2,4.75,13.25,0.938,0.416,26.25,0.636,0.2,,15.0,8.0,8.5,,10.25,0.232,16.0,0.5,,,,,,,,,0.6290076216285767,11,0.631,19.295,9.7625,0.3092288796344869,11
2020,2,Saint Leo,493927,Sunshine State,3-2,8.0,9.6,0.84,0.399,26.2,0.6,0.333,,21.4,11.8,12.8,,13.4,0.335,16.0,0.6,,,,,,,,,0.6416418285938845,8,0.6434,22.858,11.572,0.25595749647158217,8
2020,2,Saint Michael's,493928,NE10,1-2,4.0,11.33,0.766,0.645,38.33,0.643,,,13.33,12.0,8.0,,9.33,0.183,19.67,0.333,,,,,,,,,0.5521028764078837,25,0.5513333333333333,16.99,11.206666666666665,0.1708065832715147,26
2020,2,Saint Rose,493941,NE10,3-1,7.75,8.75,0.78,0.309,30.75,0.667,0.571,,19.0,11.75,10.0,,11.25,0.346,17.5,0.75,,,,,,,,,0.47604882346125055,45,0.47625,18.169999999999998,10.15,0.31942242798526216,45
2020,2,Seton Hill,493960,G-MAC,6-0,7.67,7.5,0.831,0.732,36.5,0.833,0.4,,23.0,10.0,5.17,10.17,15.33,0.287,15.5,1.0,,,,,,,,,0.405880695234838,57,0.4033333333333333,16.376666666666665,12.63,0.24011432462243665,57
2020,2,Shorter,493964,DII Independent,1-7,3.25,7.75,0.786,0.359,22.5,0.759,0.2,,9.88,14.63,12.38,,6.63,0.248,17.75,0.125,,,,,,,,,0.495748529574715,42,0.496,19.961666666666662,13.023333333333332,0.26971960749390594,42
2020,2,Southern N.H.,493922,NE10,1-2,6.67,7.33,0.86,0.611,34.0,0.688,0.2,,17.33,10.0,10.0,,10.67,0.222,20.0,0.333,,,,,,,,,0.3091496648030843,68,0.30666666666666664,14.446666666666665,13.613333333333332,0.12428551359224813,68
2020,2,St. Anselm,493926,NE10,3-0,7.33,10.67,0.938,0.625,47.33,0.75,0.4,,23.33,12.33,9.67,6.33,16.0,0.294,17.67,1.0,,,,,,,,,0.4535502512738834,49,0.45366666666666666,17.823333333333334,11.173333333333334,0.17037670680648287,49
2020,2,St. Thomas Aquinas,493942,ECC,2-4,4.0,8.17,0.796,0.206,28.33,0.737,0.143,,13.0,14.67,14.5,,9.0,0.262,20.17,0.333,,,,,,,,,0.48731575717712705,43,0.48666666666666664,17.918333333333333,12.596666666666666,0.32382745748657915,43
2020,2,Tampa,493929,Sunshine State,8-0,11.0,11.25,0.851,0.811,39.75,0.771,0.5,,27.63,7.5,5.88,10.75,16.63,0.368,17.75,1.0,,,,,,,,,0.5228492886271014,38,0.52325,19.43125,11.46,0.14704059813534492,38
2020,2,Tusculum,493954,SAC,4-3,7.86,8.43,0.898,0.549,34.14,0.68,0.424,,20.29,8.0,8.43,,12.43,0.295,16.86,0.571,,,,,,,,,0.36970823911964695,61,0.3694285714285715,17.744285714285713,12.985714285714286,0.2755082872193333,61
2020,2,UIndy,493914,GLVC,2-3,5.0,7.4,0.873,0.496,27.6,0.615,0.158,,15.4,10.6,13.0,,10.4,0.267,16.4,0.4,,,,,,,,,0.6334248696390465,9,0.6334,20.486,10.094,0.37119030159744204,9
2020,2,Walsh,493962,G-MAC,1-3,4.25,5.0,0.767,0.514,25.0,0.571,0.32,,12.5,15.25,14.5,,8.25,0.26,23.25,0.25,,,,,,,,,0.5073168293282724,39,0.50725,19.994999999999997,12.165,0.32902687960104415,39
2020,2,Westminster (UT),493967,RMAC,4-4,8.0,7.25,0.884,0.319,30.88,0.64,0.256,,23.13,11.38,13.25,,15.13,0.359,15.88,0.5,,,,,,,,,0.45237392763850315,50,0.45175,17.80875,13.13375,0.2909148286010873,50
2020,2,Wilmington (DE),493971,CACC,5-0,6.6,8.8,0.839,0.55,31.2,0.793,0.444,,19.6,14.0,10.0,,13.0,0.294,20.8,1.0,,,,,,,,,0.40029874743300725,58,0.40099999999999997,18.034,12.798,0.1760045453958505,58
2020,2,Wingate,493943,SAC,4-2,6.83,7.67,0.836,0.713,37.67,0.842,0.368,,19.17,11.5,8.33,,12.33,0.247,21.67,0.667,,,,,,,,,0.5483239020480607,29,0.5481666666666667,17.778333333333332,10.908333333333333,0.21490495315112887,29
2020,2,Young Harris,493965,GLVC,3-3,8.67,9.0,0.8,0.304,27.83,0.593,0.368,,20.83,15.67,16.67,,12.17,0.344,19.5,0.5,,,,,,,,,0.594650699613747,16,0.596,20.701666666666664,11.469999999999999,0.26007627086427293,16
2021,1,Air Force,507874,SoCon,4-9,5.31,8.54,0.793,0.479,27.92,0.409,0.225,0.839,13.92,11.77,12.15,-3.54,8.62,0.219,17.15,0.308,,,,,,,,,0.5368534379052887,14,0.53675,19.42833333333333,11.887500000000003,0.21238295796351772,15
2021,1,Army West Point,507875,Patriot,7-4,6.36,8.73,0.807,0.465,33.36,0.676,0.333,0.866,18.18,12.36,9.27,2.55,11.82,0.278,14.55,0.636,,,,,,,,,0.5895350278460437,6,0.5901111111111111,19.09222222222222,11.264444444444443,0.17218494220165612,6
2021,1,Bellarmine,507814,SoCon,5-10,4.6,9.47,0.84,0.295,21.8,0.646,0.318,0.863,12.47,11.0,10.93,-3.07,7.87,0.251,16.53,0.333,,,,,,,,,0.4560060709633308,42,0.45736363636363636,18.098181818181818,11.911818181818182,0.18192119808875926,42
2021,1,Binghamton,507815,America East,5-4,4.67,10.11,0.818,0.523,31.89,0.684,0.35,0.879,13.44,13.67,10.33,-1.56,8.78,0.286,20.33,0.556,,,,,,,,,0.4352352277357464,52,0.4348571428571429,17.529999999999998,11.937142857142858,0.2463843852725299,52
2021,1,Boston U.,507816,Patriot,6-5,6.73,9.27,0.88,0.411,30.64,0.683,0.433,0.795,18.55,13.36,10.0,1.82,11.82,0.283,17.18,0.545,,,,,,,,,0.32770620305170034,64,0.3266,15.302000000000001,12.128,0.2022588440587951,64
2021,1,Bryant,507818,NEC,9-4,6.62,8.0,0.884,0.583,35.85,0.733,0.276,0.879,20.23,12.69,11.15,2.46,13.62,0.288,15.77,0.692,,,,,,,,,0.47604882346125055,35,0.47633333333333344,19.003333333333334,12.254444444444445,0.2635787885581421,35
2021,1,Bucknell,507819,Patriot,2-6,6.5,10.25,0.834,0.43,33.5,0.718,0.31,0.784,16.88,11.0,13.25,-2.88,10.38,0.245,15.0,0.25,,,,,,,,,0.46514023595275833,39,0.46614285714285714,17.87142857142857,11.805714285714286,0.26126692895057596,39
2021,1,Canisius,507820,MAAC,5-5,5.4,7.5,0.797,0.536,28.5,0.765,0.356,0.789,14.7,11.2,10.7,-1.4,9.3,0.252,19.6,0.5,,,,,,,,,0.45505569069669444,44,0.45449999999999996,14.199999999999998,9.538333333333334,0.22330453794463437,44
2021,1,Cleveland St.,507821,DI Independent,3-7,5.2,8.4,0.84,0.478,28.3,0.826,0.132,0.817,13.8,11.5,10.7,-2.1,8.6,0.263,20.9,0.3,,,,,,,,,0.3715394491834932,60,0.37012500000000004,16.835,12.469999999999999,0.16266256291783923,60
2021,1,Colgate,507822,Patriot,3-7,6.3,5.8,0.747,0.513,32.4,0.667,0.371,0.867,17.0,12.3,13.1,-2.4,10.7,0.294,18.1,0.3,,,,,,,,,0.5353142358592355,16,0.5357142857142857,19.187142857142856,11.452857142857143,0.18029318526517085,16
2021,1,Delaware,507825,CAA,10-3,7.69,7.62,0.892,0.5,34.31,0.718,0.25,0.887,21.08,11.85,10.08,3.31,13.38,0.311,15.08,0.769,,,,,,,,,0.42073141271095843,55,0.41944444444444445,17.046666666666667,11.822222222222221,0.21188629608621648,55
2021,1,Denver,507826,Big East,12-5,8.71,6.53,0.873,0.64,32.88,0.634,0.318,0.798,22.88,11.0,10.0,4.18,14.18,0.298,14.94,0.706,,,,,,,,,0.5064227373065731,26,0.5062,18.371999999999996,11.613,0.24707035435276323,26
2021,1,Detroit Mercy,507827,MAAC,3-4,5.0,9.29,0.835,0.601,32.29,0.536,0.29,0.802,14.71,11.43,9.57,0.14,9.71,0.232,18.86,0.429,,,,,,,,,0.4456211152470233,48,0.44539999999999996,14.210000000000003,9.672,0.23942564607827627,49
2021,1,Drexel,507828,CAA,10-3,7.54,8.69,0.872,0.48,33.08,0.66,0.304,0.884,21.15,10.85,10.62,3.0,13.62,0.299,15.31,0.769,,,,,,,,,0.4449337796292005,51,0.4445,18.802500000000002,12.07125,0.2367113220781803,51
2021,1,Duke,507829,ACC,14-3,8.0,6.53,0.849,0.583,31.88,0.667,0.471,0.873,22.24,11.35,10.24,4.0,14.24,0.34,15.06,0.824,,,,,,,,,0.594650699613747,5,0.5952857142857143,20.49,11.423571428571426,0.16699847243588298,5
2021,1,Fairfield,507830,CAA,2-9,7.18,7.45,0.814,0.495,30.18,0.68,0.425,0.882,18.64,13.64,15.27,-3.82,11.45,0.283,18.0,0.182,,,,,,,,,0.41571828213875284,56,0.41612499999999997,17.3875,11.942499999999999,0.266757585412299,56
2021,1,Georgetown,507832,Big East,13-3,9.56,8.56,0.894,0.562,32.94,0.829,0.326,0.854,22.69,11.56,8.31,4.81,13.13,0.296,15.69,0.813,,,,,,,,,0.47444013523176204,36,0.4744444444444444,18.65888888888889,12.256666666666668,0.21257631890223494,36
2021,1,Hartford,507834,America East,2-5,4.14,9.86,0.862,0.434,29.86,0.724,0.2,0.909,13.14,11.71,12.57,-3.57,9.0,0.252,16.29,0.286,,,,,,,,,0.47347090591462715,37,0.4734285714285714,17.572857142857142,11.617142857142857,0.24114006430339383,37
2021,1,High Point,507883,SoCon,8-6,7.21,7.07,0.859,0.465,28.5,0.5,0.412,0.828,20.57,12.0,13.86,-0.5,13.36,0.356,17.07,0.571,,,,,,,,,0.5108483711725674,22,0.5107999999999999,18.788,11.939000000000002,0.22961045272373817,22
2021,1,Hobart,507836,NEC,6-3,6.33,7.22,0.847,0.643,33.44,0.692,0.227,0.849,18.56,12.33,11.0,1.22,12.22,0.25,16.44,0.667,,,,,,,,,0.38629341513529936,59,0.3866666666666667,17.678333333333335,12.683333333333335,0.2767186698114571,59
2021,1,Hofstra,507837,CAA,8-6,6.21,6.43,0.904,0.637,31.43,0.683,0.368,0.85,19.21,10.57,11.64,1.36,13.0,0.333,16.57,0.571,,,,,,,,,0.36725862176145546,61,0.366,17.686666666666667,12.943333333333335,0.2779876096359532,61
2021,1,Holy Cross,507838,Patriot,2-4,4.5,8.33,0.8,0.437,24.67,0.625,0.217,0.836,12.33,14.5,12.17,-4.33,7.83,0.245,19.17,0.333,,,,,,,,,0.3492767598623112,63,0.3503333333333334,17.191666666666666,12.513333333333334,0.24202387393717084,63
2021,1,Jacksonville,507839,SoCon,7-7,6.93,7.29,0.86,0.553,29.36,0.661,0.313,0.88,17.86,10.07,11.21,-0.29,10.93,0.302,17.79,0.5,,,,,,,,,0.49408698287455854,32,0.49381818181818177,18.220909090909092,11.992727272727274,0.21364746586239092,32
2021,1,Johns Hopkins,507840,Big Ten,4-9,6.15,6.92,0.856,0.52,29.62,0.629,0.429,0.87,17.31,8.77,12.15,-1.0,11.15,0.315,15.31,0.308,,,,,,,,,0.5219127667482446,18,0.5216,19.396,12.477999999999998,0.25529089290454526,18
2021,1,LIU,507810,NEC,6-5,8.45,5.82,0.871,0.467,31.09,0.674,0.306,0.894,22.55,17.55,13.18,0.91,14.09,0.366,16.73,0.545,,,,,,,,,0.40759745907041905,57,0.40700000000000003,17.013333333333335,12.32,0.2916836185549907,57
2021,1,Lafayette,507841,Patriot,0-11,4.36,7.73,0.814,0.409,29.45,0.56,0.189,0.836,13.27,12.73,14.55,-5.64,8.91,0.27,17.09,0.0,,,,,,,,,0.47767479194115575,34,0.4772222222222222,17.874444444444446,11.931111111111111,0.2544959191018712,34
2021,1,Lehigh,507842,Patriot,10-2,8.58,7.25,0.825,0.747,41.92,0.55,0.349,0.848,22.67,12.42,10.17,3.92,14.08,0.314,15.67,0.833,,,,,,,,,0.4283620237737425,53,0.42711111111111116,17.30222222222222,11.786666666666669,0.2533615968639133,53
2021,1,Loyola Maryland,507844,Patriot,10-6,7.31,8.5,0.909,0.501,33.25,0.623,0.339,0.884,19.63,10.69,9.81,2.5,12.31,0.301,14.06,0.625,,,,,,,,,0.5693609576216532,8,0.5698333333333333,19.195833333333336,10.8025,0.25147890346684926,8
2021,1,Manhattan,507845,MAAC,5-5,5.0,8.2,0.822,0.326,23.8,0.711,0.3,0.861,14.4,12.6,9.7,-0.3,9.4,0.26,16.4,0.5,,,,,,,,,0.45505569069669444,44,0.4544999999999999,14.25,9.705,0.22330453794463437,46
2021,1,Marquette,507847,Big East,4-8,5.08,7.5,0.847,0.383,27.25,0.692,0.333,0.881,14.25,13.58,12.17,-3.0,9.17,0.234,15.0,0.333,,,,,,,,,0.4954670850461141,31,0.49542857142857144,18.908571428571427,11.314285714285715,0.24471024098066743,31
2021,1,Maryland,507849,Big Ten,15-1,9.75,8.13,0.863,0.477,33.5,0.628,0.39,0.821,25.69,11.06,10.13,5.81,15.94,0.39,12.81,0.938,,,,,,,,,0.5425068913613497,13,0.5433333333333334,19.738888888888887,11.756666666666668,0.2073424435297532,13
2021,1,Massachusetts,507850,CAA,4-6,7.3,7.8,0.866,0.531,32.3,0.686,0.417,0.853,19.0,12.5,10.8,0.9,11.7,0.324,18.2,0.4,,,,,,,,,0.5562628414099327,10,0.5558333333333333,19.848333333333333,11.601666666666667,0.20430729850453758,10
2021,1,Mercer,507851,SoCon,5-8,6.38,8.62,0.878,0.586,30.77,0.677,0.286,0.88,17.15,12.62,12.54,-1.77,10.77,0.284,20.54,0.385,,,,,,,,,0.46514023595275833,39,0.46420000000000006,17.621000000000002,11.698,0.22071329819473948,40
2021,1,Michigan,507852,Big Ten,3-9,5.42,5.67,0.843,0.529,29.42,0.448,0.444,0.861,16.33,11.08,14.75,-3.83,10.92,0.287,14.67,0.25,,,,,,,,,0.5322590200440349,17,0.5332,19.592000000000002,11.958000000000002,0.2437428152787277,17
2021,1,Monmouth,507853,MAAC,8-3,4.36,8.18,0.88,0.675,34.73,0.692,0.368,0.843,13.82,10.36,8.73,0.73,9.45,0.244,17.36,0.727,,,,,,,,,0.47347090591462715,37,0.47328571428571425,15.86,9.975714285714286,0.22458069773673417,38
2021,1,Mount St. Mary's,507854,NEC,4-9,5.92,9.08,0.816,0.458,30.77,0.719,0.357,0.842,16.62,11.46,11.31,-0.62,10.69,0.285,16.08,0.308,,,,,,,,,0.4983625824671155,29,0.49845454545454543,17.673636363636362,11.788181818181817,0.2880515621886797,29
2021,1,NJIT,507856,America East,1-10,3.91,6.64,0.856,0.393,26.91,0.6,0.22,0.857,11.09,15.73,14.45,-7.27,7.18,0.222,18.73,0.091,,,,,,,,,0.5686020742692987,9,0.567888888888889,18.756666666666664,11.076666666666666,0.2191566889715841,9
2021,1,Navy,507876,Patriot,6-3,6.33,6.89,0.885,0.442,34.67,0.69,0.433,0.851,17.11,14.22,10.0,0.78,10.78,0.304,15.33,0.667,,,,,,,,,0.45023466226437636,47,0.4502857142857143,17.872857142857143,11.367142857142857,0.26106195996118525,47
2021,1,North Carolina,507855,ACC,13-3,8.63,8.31,0.893,0.539,35.31,0.71,0.333,0.829,24.94,11.81,10.63,5.69,16.31,0.326,12.5,0.813,,,,,,,,,0.6018076164641893,4,0.6028333333333333,19.86166666666666,11.180833333333332,0.15058211122913048,4
2021,1,Notre Dame,507857,ACC,8-4,8.58,6.92,0.862,0.621,35.58,0.65,0.548,0.829,22.67,12.83,8.92,5.17,14.08,0.298,14.83,0.667,,,,,,,,,0.6130001300675628,3,0.6164000000000001,20.039,11.548,0.22530210829017996,3
2021,1,Ohio St.,507858,Big Ten,4-7,5.64,6.0,0.848,0.534,29.73,0.688,0.391,0.854,17.0,9.45,12.91,-1.55,11.36,0.296,15.36,0.364,,,,,,,,,0.5104502981677047,23,0.5104,19.458,12.326,0.2630692684446437,23
2021,1,Penn St.,507859,Big Ten,4-7,5.64,5.55,0.869,0.561,31.55,0.615,0.306,0.902,15.73,11.27,13.45,-3.36,10.09,0.271,17.82,0.364,,,,,,,,,0.5104502981677047,23,0.5104,19.712,12.218,0.2630692684446437,23
2021,1,Providence,507862,Big East,4-9,5.31,6.0,0.863,0.493,29.38,0.706,0.216,0.856,15.54,13.0,12.77,-2.54,10.23,0.221,15.62,0.308,,,,,,,,,0.4843109711046171,33,0.48571428571428565,19.06714285714286,12.200000000000001,0.2615949509592013,33
2021,1,Quinnipiac,507863,MAAC,4-3,5.0,7.71,0.867,0.723,31.14,0.68,0.207,0.851,14.14,13.71,10.0,-0.86,9.14,0.22,20.14,0.571,,,,,,,,,0.4456211152470233,48,0.44539999999999996,14.209999999999999,9.672,0.23942564607827624,49
2021,1,Richmond,507864,SoCon,7-6,8.31,10.62,0.902,0.532,29.85,0.704,0.634,0.862,20.77,11.38,9.62,2.85,12.46,0.312,16.62,0.538,,,,,,,,,0.5148545386828186,19,0.5142727272727273,18.23818181818182,11.83,0.2233941038161811,19
2021,1,Robert Morris,507865,DI Independent,7-6,8.08,9.77,0.88,0.405,33.62,0.646,0.333,0.824,21.62,13.23,14.31,-0.77,13.54,0.324,17.15,0.538,,,,,,,,,0.5006439737748386,28,0.5001538461538462,18.347692307692306,11.713846153846156,0.19898660416986177,28
2021,1,Rutgers,507866,Big Ten,9-4,7.92,7.85,0.89,0.392,29.46,0.647,0.536,0.887,22.23,14.0,11.15,3.15,14.31,0.323,12.54,0.692,,,,,,,,,0.5522102123590636,11,0.5528571428571427,19.952857142857145,12.027142857142858,0.27189831532679826,11
2021,1,Sacred Heart,507867,NEC,1-11,5.17,5.42,0.901,0.384,26.5,0.727,0.25,0.886,14.92,14.67,14.08,-4.33,9.75,0.234,14.5,0.083,,,,,,,,,0.4560060709633308,42,0.4561,18.346,12.274000000000001,0.22590460376008276,43
2021,1,Saint Joseph's,507869,NEC,9-4,7.92,9.15,0.826,0.66,36.46,0.795,0.255,0.835,20.31,9.69,10.38,2.0,12.38,0.268,16.92,0.692,,,,,,,,,0.4596968339555525,41,0.45877777777777784,17.612222222222222,11.896666666666667,0.25994348863541594,41
2021,1,Siena,507870,MAAC,0-8,4.88,9.0,0.805,0.356,28.25,0.609,0.208,0.813,13.13,14.88,10.13,-1.88,8.25,0.213,18.13,0.0,,,,,,,,,0.5368534379052887,14,0.5378333333333333,14.461666666666668,9.633333333333335,0.0940060577244301,14
2021,1,St. Bonaventure,507811,MAAC,5-5,5.7,7.6,0.833,0.367,24.4,0.744,0.343,0.88,15.0,13.6,9.1,0.2,9.3,0.292,16.7,0.5,,,,,,,,,0.45505569069669444,44,0.45449999999999996,14.149999999999999,9.805000000000001,0.2233045379446344,44
2021,1,St. John's (NY),507868,Big East,1-10,5.45,7.0,0.762,0.299,25.55,0.432,0.316,0.87,14.45,15.09,18.0,-9.0,9.0,0.265,17.09,0.091,,,,,,,,,0.5521028764078837,12,0.5523333333333333,19.15,10.898333333333333,0.1828730585831482,12
2021,1,Stony Brook,507871,America East,8-6,9.21,7.0,0.864,0.508,34.36,0.711,0.434,0.862,23.57,11.86,10.64,3.71,14.36,0.302,12.86,0.571,,,,,,,,,0.4456211152470233,48,0.44663636363636355,17.10636363636364,12.200000000000001,0.2409546440637071,48
2021,1,Syracuse,507872,ACC,7-6,7.62,7.62,0.837,0.516,32.54,0.509,0.452,0.861,21.23,12.54,14.08,-0.46,13.62,0.306,13.77,0.538,,,,,,,,,0.6537676435487101,1,0.6573636363636364,21.496363636363636,10.702727272727271,0.1414967219198013,1
2021,1,Towson,507873,CAA,6-8,5.43,7.71,0.848,0.364,27.07,0.73,0.273,0.869,14.93,11.36,11.0,-1.5,9.5,0.268,16.93,0.429,,,,,,,,,0.5863385123557462,7,0.5869090909090909,20.150000000000002,11.04,0.2024528921841301,7
2021,1,UAlbany,507813,America East,8-5,10.23,7.31,0.894,0.477,35.69,0.622,0.477,0.826,24.08,11.15,11.0,2.85,13.85,0.36,16.77,0.615,,,,,,,,,0.42145324455186656,54,0.42230000000000006,16.93,12.087,0.20871609904365307,54
2021,1,UMBC,507848,America East,8-3,6.09,6.64,0.88,0.469,28.0,0.75,0.4,0.827,16.91,10.73,9.55,1.27,10.82,0.274,16.73,0.727,,,,,,,,,0.39862728722015,58,0.397625,16.9825,11.95625,0.21191622017910758,58
2021,1,UMass Lowell,507843,America East,1-8,4.67,7.11,0.799,0.382,30.44,0.514,0.235,0.869,12.78,13.78,14.78,-6.67,8.11,0.239,18.0,0.111,,,,,,,,,0.4983625824671155,29,0.4984285714285714,17.624285714285712,11.301428571428572,0.20922978287236335,30
2021,1,Utah,507812,DI Independent,4-7,5.45,5.55,0.839,0.495,28.18,0.667,0.429,0.918,15.73,11.64,11.55,-1.27,10.27,0.283,17.36,0.364,,,,,,,,,0.5018850486912354,27,0.5018,18.088,11.332,0.16023719917672052,27
2021,1,VMI,507879,SoCon,1-10,5.09,10.36,0.763,0.348,26.27,0.69,0.286,0.83,13.91,11.09,16.09,-7.27,8.82,0.257,17.55,0.091,,,,,,,,,0.36059723243991854,62,0.3603333333333333,16.270000000000003,11.874444444444444,0.16185247054716903,62
2021,1,Vermont,507877,America East,9-5,7.71,6.5,0.869,0.675,35.36,0.685,0.408,0.843,21.14,11.57,10.57,2.86,13.43,0.291,17.07,0.643,,,,,,,,,0.5133011137511152,20,0.5125,18.215999999999998,11.867999999999999,0.2580539672239123,21
2021,1,Villanova,507878,Big East,7-5,7.17,8.5,0.86,0.492,24.83,0.714,0.478,0.811,20.33,10.33,10.5,2.67,13.17,0.302,13.58,0.583,,,,,,,,,0.5133011137511152,20,0.5139999999999999,18.746666666666666,11.903333333333334,0.28347604249154223,20
2021,1,Virginia,507880,ACC,14-4,8.39,8.72,0.852,0.606,41.94,0.677,0.317,0.798,23.0,13.5,11.67,2.94,14.61,0.338,16.78,0.778,,,,,,,,,0.6203764422184483,2,0.6196,20.336000000000002,11.002,0.17259656234506332,2
2021,1,Wagner,507881,NEC,0-9,4.44,4.56,0.796,0.384,26.89,0.609,0.146,0.912,11.44,16.22,16.0,-9.0,7.0,0.23,21.22,0.0,,,,,,,,,0.5083978221798221,25,0.5082857142857142,18.914285714285715,11.820000000000002,0.21345974146074895,25
